"id","country_id","code","fc_name","name","sequence","timestamp"
"4820","60","DK-042","fyn","Fyn","10","2016-06-08 00:09:34"
"1552","150","MA-05","fès-boulemane","Fès-Boulemane","3","2016-06-08 00:09:20"
"1582","150","MA-FES","fès-dar-dbibegh","Fès-Dar-Dbibegh","33","2016-06-08 00:09:20"
"1500","15","AZ-FUZ","füzuli","Füzuli","29","2016-06-08 00:09:20"
"194","104","IR-14","fārs","Fārs","8","2016-06-08 00:09:15"
"8","1","AF-FYB","fāryāb","Fāryāb","8","2016-06-08 00:09:14"
"1334","145","MD-FA","fălești","Fălești","18","2016-06-08 00:09:20"
"1122","135","MV-27","gaafu alifu","Gaafu Alifu","14","2016-06-08 00:09:19"
"1123","135","MV-28","gaafu dhaalu","Gaafu Dhaalu","15","2016-06-08 00:09:19"
"4164","29","BW-GA","gaborone","Gaborone","4","2016-06-08 00:09:31"
"4259","34","BG-07","gabrovo","Gabrovo","4","2016-06-08 00:09:31"
"3370","226","TN-81","gabès","Gabès","4","2016-06-08 00:09:28"
"5401","93","GW-GA","gabú","Gabú","9","2016-06-08 00:09:37"
"3371","226","TN-71","gafsa","Gafsa","5","2016-06-08 00:09:28"
"2502","191","WS-GE","gaga'emauga","Gaga'emauga","5","2016-06-08 00:09:24"
"2503","191","WS-GI","gagaifomauga","Gagaifomauga","6","2016-06-08 00:09:24"
"2238","18","BD-19","gaibandha","Gaibandha","24","2016-06-08 00:09:23"
"2324","180","RO-GL","galați","Galați","18","2016-06-08 00:09:23"
"2914","204","SO-GA","galguduud","Galguduud","6","2016-06-08 00:09:26"
"2964","208","ES-GA","galicia","Galicia","10","2016-06-08 00:09:26"
"3039","209","LK-31","galle","Galle","16","2016-06-08 00:09:26"
"246","106","IE-G","galway","Galway","11","2016-06-08 00:09:15"
"4898","64","EC-W","galápagos","Galápagos","9","2016-06-08 00:09:34"
"5000","70","ET-GA","gambēla hizboch","Gambēla Hizboch","6","2016-06-08 00:09:35"
"3034","209","LK-12","gampaha","Gampaha","11","2016-06-08 00:09:26"
"869","127","LI-03","gamprin","Gamprin","3","2016-06-08 00:09:18"
"1698","155","NP-GA","gandaki","Gandaki","9","2016-06-08 00:09:21"
"581","118","KR-42","gangwon-do [gangwon]","Gangwon-do [Gangwon]","11","2016-06-08 00:09:17"
"4523","45","CN-62","gansu","Gansu","28","2016-06-08 00:09:32"
"4314","35","BF-GAN","ganzourgou","Ganzourgou","22","2016-06-08 00:09:31"
"1138","136","ML-7","gao","Gao","2","2016-06-08 00:09:19"
"5371","92","GN-GA","gaoual","Gaoual","20","2016-06-08 00:09:37"
"5108","75","FR-30","gard","Gard","59","2016-06-08 00:09:35"
"508","115","KE-07","garissa","Garissa","7","2016-06-08 00:09:16"
"651","122","LV-031","garkalnes novads","Garkalnes novads","31","2016-06-08 00:09:17"
"4119","25","BT-GA","gasa","Gasa","4","2016-06-08 00:09:30"
"4974","68","ER-GS","gash-setit","Gash-Setit","11","2016-06-08 00:09:35"
"3724","234","GB-GAT","gateshead","Gateshead","77","2016-06-08 00:09:29"
"2938","205","ZA-GT","gauteng","Gauteng","12","2016-06-08 00:09:26"
"2929","205","ZA-GT","gauteng","Gauteng","3","2016-06-08 00:09:26"
"1916","169","PS-GZA","gaza","Gaza","3","2016-06-08 00:09:22"
"1638","151","MZ-G","gaza","Gaza","3","2016-06-08 00:09:20"
"1047","131","MK-17","gazi baba","Gazi Baba","77","2016-06-08 00:09:18"
"3423","227","TR-27","gaziantep","Gaziantep","33","2016-06-08 00:09:28"
"2239","18","BD-18","gazipur","Gazipur","25","2016-06-08 00:09:23"
"786","125","LR-GP","gbarpolu","Gbarpolu","3","2016-06-08 00:09:17"
"2147","176","PL-GD","gdańsk","Gdańsk","25","2016-06-08 00:09:23"
"2915","204","SO-GE","gedo","Gedo","7","2016-06-08 00:09:26"
"3218","219","TZ-27","geita","Geita","4","2016-06-08 00:09:27"
"1712","156","NL-GE","gelderland","Gelderland","4","2016-06-08 00:09:21"
"330","109","IT-GE","genova","Genova","59","2016-06-08 00:09:16"
"3156","215","CH-GE","genève","Genève","8","2016-06-08 00:09:27"
"3890","236","US-GA","georgia","Georgia","10","2016-06-08 00:09:29"
"5109","75","FR-32","gers","Gers","60","2016-06-08 00:09:35"
"989","131","MK-18","gevgelija","Gevgelija","19","2016-06-08 00:09:18"
"406","11","AM-GR","geġark'unik'","Geġark'unik'","5","2016-06-08 00:09:16"
"851","126","LY-GD","ghadāmis","Ghadāmis","53","2016-06-08 00:09:17"
"4165","29","BW-GH","ghanzi","Ghanzi","5","2016-06-08 00:09:31"
"3102","210","SD-14","gharb baḩr al ghazāl","Gharb Baḩr al Ghazāl","32","2016-06-08 00:09:26"
"3103","210","SD-12","gharb dārfūr","Gharb Dārfūr","33","2016-06-08 00:09:26"
"3079","210","SD-DW","gharb dārfūr","Gharb Dārfūr","9","2016-06-08 00:09:26"
"3080","210","SD-GK","gharb kurdufān","Gharb Kurdufān","10","2016-06-08 00:09:26"
"3101","210","SD-16","gharb al istiwā'īyah","Gharb al Istiwā'īyah","31","2016-06-08 00:09:26"
"1553","150","MA-02","gharb-chrarda-beni hssen","Gharb-Chrarda-Beni Hssen","4","2016-06-08 00:09:20"
"4196","3","DZ-47","ghardaïa","Ghardaïa","20","2016-06-08 00:09:31"
"852","126","LY-GR","gharyān","Gharyān","54","2016-06-08 00:09:17"
"9","1","AF-GHA","ghaznī","Ghaznī","9","2016-06-08 00:09:14"
"853","126","LY-GT","ghāt","Ghāt","55","2016-06-08 00:09:17"
"812","126","LY-GT","ghāt","Ghāt","14","2016-06-08 00:09:17"
"10","1","AF-GHO","ghōr","Ghōr","10","2016-06-08 00:09:14"
"4026","241","VN-30","gia lai","Gia Lai","19","2016-06-08 00:09:30"
"431","111","JP-21","gihu","Gihu","5","2016-06-08 00:09:16"
"2440","182","RW-D","gikongoro","Gikongoro","9","2016-06-08 00:09:24"
"557","116","KI-G","gilbert islands","Gilbert Islands","1","2016-06-08 00:09:16"
"1897","167","PK-GB","gilgit-baltistan","Gilgit-Baltistan","8","2016-06-08 00:09:22"
"2995","208","ES-SS","gipuzkoa","Gipuzkoa","41","2016-06-08 00:09:26"
"3424","227","TR-28","giresun","Giresun","34","2016-06-08 00:09:28"
"2992","208","ES-GI","girona","Girona","38","2016-06-08 00:09:26"
"5110","75","FR-33","gironde","Gironde","61","2016-06-08 00:09:35"
"1730","158","NZ-GIS","gisborne","Gisborne","4","2016-06-08 00:09:21"
"2441","182","RW-G","gisenyi","Gisenyi","10","2016-06-08 00:09:24"
"2442","182","RW-B","gitarama","Gitarama","11","2016-06-08 00:09:24"
"4357","36","BI-GI","gitega","Gitega","7","2016-06-08 00:09:31"
"2325","180","RO-GR","giurgiu","Giurgiu","19","2016-06-08 00:09:23"
"2634","2","AL-GJ","gjirokastër","Gjirokastër","22","2016-06-08 00:09:25"
"2618","2","AL-05","gjirokastër","Gjirokastër","6","2016-06-08 00:09:25"
"1048","131","MK-29","gjorče petrov","Gjorče Petrov","78","2016-06-08 00:09:18"
"2590","197","SC-12","glacis","Glacis","12","2016-06-08 00:09:25"
"3157","215","CH-GL","glarus","Glarus","9","2016-06-08 00:09:27"
"3833","234","GB-GLG","glasgow city","Glasgow City","186","2016-06-08 00:09:29"
"1379","145","MD-GLO","glodeni","Glodeni","63","2016-06-08 00:09:20"
"1336","145","MD-GL","glodeni","Glodeni","20","2016-06-08 00:09:20"
"3663","234","GB-GLS","gloucestershire","Gloucestershire","16","2016-06-08 00:09:29"
"4315","35","BF-GNA","gnagna","Gnagna","23","2016-06-08 00:09:31"
"1124","135","MV-29","gnaviyani","Gnaviyani","16","2016-06-08 00:09:19"
"115","102","IN-GA","goa","Goa","6","2016-06-08 00:09:15"
"4233","31","BR-GO","goiás","Goiás","9","2016-06-08 00:09:31"
"196","104","IR-27","golestān","Golestān","10","2016-06-08 00:09:15"
"3530","231","UG-121","gomba","Gomba","33","2016-06-08 00:09:28"
"1836","161","NG-GO","gombe","Gombe","16","2016-06-08 00:09:21"
"2240","18","BD-17","gopalganj","Gopalganj","26","2016-06-08 00:09:23"
"1502","15","AZ-GOR","goranboy","Goranboy","31","2016-06-08 00:09:20"
"2713","202","SI-027","gorenja vas–poljane","Gorenja vas–Poljane","38","2016-06-08 00:09:25"
"2888","202","SI-09","gorenjska","Gorenjska","213","2016-06-08 00:09:25"
"1253","140","MR-04","gorgol","Gorgol","5","2016-06-08 00:09:19"
"331","109","IT-GO","gorizia","Gorizia","60","2016-06-08 00:09:16"
"2889","202","SI-11","goriška","Goriška","214","2016-06-08 00:09:25"
"2714","202","SI-028","gorišnica","Gorišnica","39","2016-06-08 00:09:25"
"2326","180","RO-GJ","gorj","Gorj","20","2016-06-08 00:09:23"
"2715","202","SI-207","gorje","Gorje","40","2016-06-08 00:09:25"
"2716","202","SI-029","gornja radgona","Gornja Radgona","41","2016-06-08 00:09:25"
"2717","202","SI-030","gornji grad","Gornji Grad","42","2016-06-08 00:09:25"
"2718","202","SI-031","gornji petrovci","Gornji Petrovci","43","2016-06-08 00:09:25"
"158","103","ID-GO","gorontalo","Gorontalo","13","2016-06-08 00:09:15"
"2148","176","PL-GO","gorzów","Gorzów","26","2016-06-08 00:09:23"
"990","131","MK-19","gostivar","Gostivar","20","2016-06-08 00:09:18"
"3130","214","SE-I","gotlands län","Gotlands län","3","2016-06-08 00:09:27"
"4316","35","BF-GOU","gourma","Gourma","24","2016-06-08 00:09:31"
"1798","16","BS-GH","governor's harbour","Governor's Harbour","38","2016-06-08 00:09:21"
"1437","147","MN-065","govĭ-altay","Govĭ-Altay","11","2016-06-08 00:09:20"
"1438","147","MN-064","govĭ-sümber","Govĭ-Sümber","12","2016-06-08 00:09:20"
"5433","98","HN-GD","gracias a dios","Gracias a Dios","9","2016-06-08 00:09:37"
"2719","202","SI-158","grad","Grad","44","2016-06-08 00:09:25"
"4606","54","HR-21","grad zagreb","Grad Zagreb","1","2016-06-08 00:09:33"
"991","131","MK-20","gradsko","Gradsko","21","2016-06-08 00:09:18"
"2633","2","AL-GR","gramsh","Gramsh","21","2016-06-08 00:09:25"
"2993","208","ES-GR","granada","Granada","39","2016-06-08 00:09:26"
"1749","159","NI-GR","granada","Granada","6","2016-06-08 00:09:21"
"2591","197","SC-13","grand anse mahe","Grand Anse Mahe","13","2016-06-08 00:09:25"
"2592","197","SC-14","grand anse praslin","Grand Anse Praslin","14","2016-06-08 00:09:25"
"787","125","LR-GB","grand bassa","Grand Bassa","4","2016-06-08 00:09:17"
"788","125","LR-CM","grand cape mount","Grand Cape Mount","5","2016-06-08 00:09:17"
"1554","150","MA-08","grand casablanca","Grand Casablanca","5","2016-06-08 00:09:20"
"1773","16","BS-GC","grand cay","Grand Cay","13","2016-06-08 00:09:21"
"789","125","LR-GG","grand gedeh","Grand Gedeh","6","2016-06-08 00:09:17"
"790","125","LR-GK","grand kru","Grand Kru","7","2016-06-08 00:09:17"
"1274","141","MU-GP","grand port","Grand Port","11","2016-06-08 00:09:19"
"4566","49","KM-G","grande comore","Grande Comore","1","2016-06-08 00:09:32"
"5417","95","HT-GA","grande’anse","Grande’Anse","3","2016-06-08 00:09:37"
"4631","55","CU-12","granma","Granma","5","2016-06-08 00:09:33"
"3158","215","CH-GR","graubünden","Graubünden","10","2016-06-08 00:09:27"
"3653","234","GB-GBN","great britain","Great Britain","6","2016-06-08 00:09:29"
"5240","83","GH-AA","greater accra","Greater Accra","5","2016-06-08 00:09:36"
"1799","16","BS-GT","green turtle cay","Green Turtle Cay","39","2016-06-08 00:09:21"
"3692","234","GB-GRE","greenwich","Greenwich","45","2016-06-08 00:09:29"
"2493","190","VC-06","grenadines","Grenadines","2","2016-06-08 00:09:24"
"961","129","LU-G","grevenmacher","Grevenmacher","14","2016-06-08 00:09:18"
"953","129","LU-GR","grevenmacher","Grevenmacher","6","2016-06-08 00:09:18"
"5276","85","GR-51","grevená","Grevená","31","2016-06-08 00:09:36"
"4456","42","CF-KB","gribingui","Gribingui","16","2016-06-08 00:09:32"
"1380","145","MD-GRI","grigoriopol","Grigoriopol","64","2016-06-08 00:09:20"
"652","122","LV-032","grobiņas novads","Grobiņas novads","32","2016-06-08 00:09:17"
"1713","156","NL-GR","groningen","Groningen","5","2016-06-08 00:09:21"
"2476","187","LC-06","gros islet","Gros Islet","6","2016-06-08 00:09:24"
"332","109","IT-GR","grosseto","Grosseto","61","2016-06-08 00:09:16"
"2720","202","SI-032","grosuplje","Grosuplje","45","2016-06-08 00:09:25"
"2994","208","ES-GU","guadalajara","Guadalajara","40","2016-06-08 00:09:26"
"2902","203","SB-GU","guadalcanal","Guadalcanal","4","2016-06-08 00:09:25"
"5072","75","FR-GP","guadeloupe","Guadeloupe","23","2016-06-08 00:09:35"
"5183","75","FR-GP","guadeloupe","Guadeloupe","134","2016-06-08 00:09:35"
"4548","48","CO-GUA","guainía","Guainía","16","2016-06-08 00:09:32"
"1992","172","PY-4","guairá","Guairá","12","2016-06-08 00:09:22"
"3933","236","US-GU","guam","Guam","53","2016-06-08 00:09:29"
"3939","236","US-GU","guam","Guam","59","2016-06-08 00:09:29"
"4601","53","CR-G","guanacaste","Guanacaste","3","2016-06-08 00:09:33"
"1291","143","MX-GUA","guanajuato","Guanajuato","11","2016-06-08 00:09:19"
"4514","45","CN-44","guangdong","Guangdong","19","2016-06-08 00:09:32"
"4515","45","CN-45","guangxi","Guangxi","20","2016-06-08 00:09:32"
"4632","55","CU-14","guantánamo","Guantánamo","6","2016-06-08 00:09:33"
"2196","177","PT-09","guarda","Guarda","9","2016-06-08 00:09:23"
"5336","90","GT-GU","guatemala","Guatemala","7","2016-06-08 00:09:36"
"4549","48","CO-GUV","guaviare","Guaviare","17","2016-06-08 00:09:32"
"4899","64","EC-G","guayas","Guayas","10","2016-06-08 00:09:34"
"4197","3","DZ-24","guelma","Guelma","21","2016-06-08 00:09:31"
"1584","150","MA-GUE","guelmim","Guelmim","35","2016-06-08 00:09:20"
"1555","150","MA-14","guelmim-es semara","Guelmim-Es Semara","6","2016-06-08 00:09:20"
"1292","143","MX-GRO","guerrero","Guerrero","12","2016-06-08 00:09:19"
"1254","140","MR-10","guidimaka","Guidimaka","6","2016-06-08 00:09:19"
"2075","174","PH-GUI","guimaras","Guimaras","51","2016-06-08 00:09:23"
"4519","45","CN-52","guizhou","Guizhou","24","2016-06-08 00:09:32"
"116","102","IN-GJ","gujarat","Gujarat","7","2016-06-08 00:09:15"
"747","122","LV-GU","gulbenes apriņķis","Gulbenes Apriņķis","127","2016-06-08 00:09:17"
"653","122","LV-033","gulbenes novads","Gulbenes novads","33","2016-06-08 00:09:17"
"1966","171","PG-GPK","gulf","Gulf","8","2016-06-08 00:09:22"
"3531","231","UG-304","gulu","Gulu","34","2016-06-08 00:09:28"
"432","111","JP-10","gunma","Gunma","6","2016-06-08 00:09:16"
"5211","81","GE-GU","guria","Guria","4","2016-06-08 00:09:36"
"1470","148","ME-22","gusinje","Gusinje","22","2016-06-08 00:09:20"
"5073","75","FR-GF","guyane (française)","Guyane (française)","24","2016-06-08 00:09:35"
"3995","240","VE-J","guárico","Guárico","13","2016-06-08 00:09:30"
"5372","92","GN-GU","guékédou","Guékédou","21","2016-06-08 00:09:37"
"575","118","KR-29","gwangju-gwangyeoksi [gwangju]","Gwangju-gwangyeoksi [Gwangju]","5","2016-06-08 00:09:17"
"3859","234","GB-GWN","gwynedd","Gwynedd","212","2016-06-08 00:09:29"
"582","118","KR-41","gyeonggi-do [gyeonggi]","Gyeonggi-do [Gyeonggi]","12","2016-06-08 00:09:17"
"583","118","KR-47","gyeongsangbuk-do [gyeongbuk]","Gyeongsangbuk-do [Gyeongbuk]","13","2016-06-08 00:09:17"
"584","118","KR-48","gyeongsangnam-do [gyeongnam]","Gyeongsangnam-do [Gyeongnam]","14","2016-06-08 00:09:17"
"84","100","HU-GY","győr","Győr","26","2016-06-08 00:09:15"
"66","100","HU-GS","győr-moson-sopron","Győr-Moson-Sopron","8","2016-06-08 00:09:15"
"3131","214","SE-X","gävleborgs län","Gävleborgs län","4","2016-06-08 00:09:27"
"4764","59","CI-GD","gôh-djiboua","Gôh-Djiboua","5","2016-06-08 00:09:33"
"1504","15","AZ-GYG","göygöl","Göygöl","33","2016-06-08 00:09:20"
"1503","15","AZ-GOY","göyçay","Göyçay","32","2016-06-08 00:09:20"
"3425","227","TR-29","gümüşhane","Gümüşhane","35","2016-06-08 00:09:28"
"1397","145","MD-GA","găgăuzia, unitate teritorială autonomă","Găgăuzia, Unitate Teritorială Autonomă","81","2016-06-08 00:09:20"
"1317","145","MD-GA","găgăuzia, unitatea teritorială autonomă","Găgăuzia, Unitatea teritorială autonomă","1","2016-06-08 00:09:20"
"1158","137","MT-13","għajnsielem","Għajnsielem","13","2016-06-08 00:09:19"
"195","104","IR-19","gīlān","Gīlān","9","2016-06-08 00:09:15"
"1501","15","AZ-GAD","gədəbəy","Gədəbəy","30","2016-06-08 00:09:20"
"1474","15","AZ-GA","gəncə","Gəncə","3","2016-06-08 00:09:20"
"4120","25","BT-13","ha","Ha","5","2016-06-08 00:09:30"
"4068","241","VN-HN","ha noi","Ha Noi","61","2016-06-08 00:09:30"
"3348","224","TO-02","ha'apai","Ha'apai","2","2016-06-08 00:09:27"
"266","108","IL-D","hadarom","HaDarom","1","2016-06-08 00:09:15"
"267","108","IL-M","hamerkaz","HaMerkaz","2","2016-06-08 00:09:15"
"268","108","IL-Z","hatsafon","HaTsafon","3","2016-06-08 00:09:15"
"1125","135","MV-07","haa alifu","Haa Alifu","17","2016-06-08 00:09:19"
"1126","135","MV-23","haa dhaalu","Haa Dhaalu","18","2016-06-08 00:09:19"
"2241","18","BD-20","habiganj","Habiganj","27","2016-06-08 00:09:23"
"3693","234","GB-HCK","hackney","Hackney","46","2016-06-08 00:09:29"
"1505","15","AZ-HAC","hacıqabul","Hacıqabul","34","2016-06-08 00:09:20"
"4069","241","VN-HP","hai phong","Hai Phong","62","2016-06-08 00:09:30"
"4516","45","CN-46","hainan","Hainan","21","2016-06-08 00:09:32"
"3063","21","BE-WHT","hainaut","Hainaut","6","2016-06-08 00:09:26"
"2721","202","SI-159","hajdina","Hajdina","46","2016-06-08 00:09:25"
"67","100","HU-HB","hajdú-bihar","Hajdú-Bihar","9","2016-06-08 00:09:15"
"3426","227","TR-30","hakkâri","Hakkâri","36","2016-06-08 00:09:28"
"3132","214","SE-N","hallands län","Hallands län","5","2016-06-08 00:09:27"
"3767","234","GB-HAL","halton","Halton","120","2016-06-08 00:09:29"
"197","104","IR-24","hamadān","Hamadān","11","2016-06-08 00:09:15"
"4975","68","ER-HA","hamasien","Hamasien","12","2016-06-08 00:09:35"
"3041","209","LK-33","hambantota","Hambantota","18","2016-06-08 00:09:26"
"5225","82","DE-HH","hamburg","Hamburg","6","2016-06-08 00:09:36"
"3694","234","GB-HMF","hammersmith and fulham","Hammersmith and Fulham","47","2016-06-08 00:09:29"
"3664","234","GB-HAM","hampshire","Hampshire","17","2016-06-08 00:09:29"
"414","110","JM-09","hanover","Hanover","2","2016-06-08 00:09:16"
"4107","248","ZW-HA","harare","Harare","2","2016-06-08 00:09:30"
"1800","16","BS-HI","harbour island","Harbour Island","40","2016-06-08 00:09:21"
"1774","16","BS-HI","harbour island","Harbour Island","14","2016-06-08 00:09:21"
"1663","153","NA-HA","hardap","Hardap","2","2016-06-08 00:09:21"
"2327","180","RO-HR","harghita","Harghita","21","2016-06-08 00:09:23"
"3695","234","GB-HRY","haringey","Haringey","48","2016-06-08 00:09:29"
"4980","69","EE-37","harjumaa","Harjumaa","1","2016-06-08 00:09:35"
"3696","234","GB-HRW","harrow","Harrow","49","2016-06-08 00:09:29"
"3768","234","GB-HPL","hartlepool","Hartlepool","121","2016-06-08 00:09:29"
"117","102","IN-HR","haryana","Haryana","8","2016-06-08 00:09:15"
"2635","2","AL-HA","has","Has","23","2016-06-08 00:09:25"
"4260","34","BG-26","haskovo","Haskovo","5","2016-06-08 00:09:31"
"4285","34","BG-09","haskovo","Haskovo","30","2016-06-08 00:09:31"
"3427","227","TR-31","hatay","Hatay","37","2016-06-08 00:09:28"
"4866","63","DO-30","hato mayor","Hato Mayor","19","2016-06-08 00:09:34"
"1901","168","PW-050","hatobohei","Hatobohei","4","2016-06-08 00:09:22"
"4445","42","CF-HM","haut-mbomou","Haut-Mbomou","5","2016-06-08 00:09:32"
"5194","79","GA-2","haut-ogooué","Haut-Ogooué","2","2016-06-08 00:09:35"
"5120","75","FR-68","haut-rhin","Haut-Rhin","71","2016-06-08 00:09:35"
"4780","59","CI-02","haut-sassandra (région du)","Haut-Sassandra (Région du)","21","2016-06-08 00:09:33"
"5111","75","FR-2B","haute-corse","Haute-Corse","62","2016-06-08 00:09:35"
"5112","75","FR-31","haute-garonne","Haute-Garonne","63","2016-06-08 00:09:35"
"4444","42","CF-HK","haute-kotto","Haute-Kotto","4","2016-06-08 00:09:32"
"5113","75","FR-43","haute-loire","Haute-Loire","64","2016-06-08 00:09:35"
"5114","75","FR-52","haute-marne","Haute-Marne","65","2016-06-08 00:09:35"
"5060","75","FR-Q","haute-normandie","Haute-Normandie","11","2016-06-08 00:09:35"
"4446","42","CF-HS","haute-sangha","Haute-Sangha","6","2016-06-08 00:09:32"
"5117","75","FR-74","haute-savoie","Haute-Savoie","68","2016-06-08 00:09:35"
"5116","75","FR-70","haute-saône","Haute-Saône","67","2016-06-08 00:09:35"
"5119","75","FR-87","haute-vienne","Haute-Vienne","70","2016-06-08 00:09:35"
"5115","75","FR-05","hautes-alpes","Hautes-Alpes","66","2016-06-08 00:09:35"
"5118","75","FR-65","hautes-pyrénées","Hautes-Pyrénées","69","2016-06-08 00:09:35"
